,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,val_loss,val_tp,val_fp,val_tn,val_fn,val_accuracy,val_precision,val_recall,val_auc
0,0.4353915926808823,23057.0,2823.0,167277.0,5293.0,0.9591023325920105,0.8909196257591248,0.8132980465888977,0.9827044010162354,1.8427127770015173,0.0,0.0,12018.0,2003.0,0.8571431636810303,0.0,0.0,0.6206441521644592
1,0.11134399247600499,27137.0,923.0,169177.0,1213.0,0.989237904548645,0.9671062231063843,0.9572134017944336,0.998514711856842,1.752066333142538,1317.0,686.0,11332.0,686.0,0.9021468758583069,0.6575137376785278,0.6575137376785278,0.817516028881073
2,0.06657396176714957,27652.0,576.0,169524.0,698.0,0.9935809373855591,0.9795947074890137,0.9753791689872742,0.9992635846138,1.5143376115768674,1317.0,686.0,11332.0,686.0,0.9021468758583069,0.6575137376785278,0.6575137376785278,0.8379941582679749
3,0.05165582384043611,27823.0,459.0,169641.0,527.0,0.995032012462616,0.9837706089019775,0.9814109206199646,0.9994585514068604,2.1345871611246987,230.0,1773.0,10245.0,1773.0,0.7470936179161072,0.11482775956392288,0.11482775956392288,0.7608916163444519
4,0.038923399671189476,27960.0,361.0,169739.0,390.0,0.9962162375450134,0.9872532486915588,0.9862433671951294,0.9995535612106323,2.3616841331360834,230.0,1773.0,10245.0,1773.0,0.7470936179161072,0.11482775956392288,0.11482775956392288,0.7390263080596924
5,0.028715652664975513,28057.0,275.0,169825.0,293.0,0.9971380829811096,0.9902936816215515,0.9896649122238159,0.9997449517250061,2.3563700289953324,230.0,1773.0,10245.0,1773.0,0.7470936179161072,0.11482775956392288,0.11482775956392288,0.7559071183204651
6,0.03741019694290635,27997.0,332.0,169768.0,353.0,0.9965491890907288,0.9882805347442627,0.9875485301017761,0.999330461025238,2.757839689179072,1226.0,769.0,11249.0,777.0,0.8897369503974915,0.6145363450050354,0.6120818853378296,0.8274911642074585
7,0.024484782973517923,28137.0,201.0,169899.0,213.0,0.9979144334793091,0.9929070472717285,0.9924867749214172,0.9995680451393127,4.8447607509673585,230.0,1773.0,10245.0,1773.0,0.7470936179161072,0.11482775956392288,0.11482775956392288,0.7447580695152283
8,0.030758267859948202,28074.0,270.0,169830.0,276.0,0.9972492456436157,0.9904741644859314,0.9902645349502563,0.9993054866790771,4.548123976540944,230.0,1773.0,10245.0,1773.0,0.7470936179161072,0.11482775956392288,0.11482775956392288,0.7397103905677795
9,0.025968283404095266,28120.0,223.0,169877.0,230.0,0.9977177977561951,0.9921320676803589,0.9918871521949768,0.9994903802871704,6.4014649920993385,230.0,1773.0,10245.0,1773.0,0.7470936179161072,0.11482775956392288,0.11482775956392288,0.7376563549041748
10,0.012937342923651736,28232.0,113.0,169987.0,118.0,0.998836100101471,0.9960134029388428,0.9958377480506897,0.9998056888580322,6.139743933601985,230.0,1773.0,10245.0,1773.0,0.7470936179161072,0.11482775956392288,0.11482775956392288,0.7395216822624207
11,0.02628840562665923,28122.0,217.0,169883.0,228.0,0.9977579116821289,0.9923427104949951,0.9919576644897461,0.9994620680809021,3.7248880636124384,1101.0,902.0,11116.0,902.0,0.8713358640670776,0.549675464630127,0.549675464630127,0.8133218288421631
12,0.01978004875727491,28178.0,169.0,169931.0,172.0,0.998282253742218,0.9940381646156311,0.9939329624176025,0.9994944930076599,3.135245853000217,1317.0,686.0,11332.0,686.0,0.9021468758583069,0.6575137376785278,0.6575137376785278,0.8272809982299805
13,0.012365438925648599,28233.0,114.0,169986.0,117.0,0.9988364577293396,0.9959784150123596,0.9958730340003967,0.999833881855011,4.434948077277531,1310.0,693.0,11325.0,693.0,0.9011483788490295,0.6540189981460571,0.6540189981460571,0.8250371813774109
14,0.02823396764992904,28125.0,217.0,169883.0,225.0,0.997772753238678,0.992343544960022,0.9920634627342224,0.999131977558136,4.105165190166897,1317.0,686.0,11332.0,686.0,0.9021468758583069,0.6575137376785278,0.6575137376785278,0.8245136141777039
15,0.017001435300895814,28203.0,146.0,169954.0,147.0,0.9985237121582031,0.9948499202728271,0.9948148131370544,0.9995231032371521,4.393133708408901,1317.0,686.0,11332.0,686.0,0.9021468758583069,0.6575137376785278,0.6575137376785278,0.8307064175605774
16,0.019120633140254112,28214.0,133.0,169967.0,136.0,0.9986447095870972,0.9953081607818604,0.9952028393745422,0.9993705749511719,4.216510802980453,1301.0,702.0,11316.0,702.0,0.8998645544052124,0.6495257019996643,0.6495257019996643,0.8267768621444702
17,0.015611935101193457,28230.0,118.0,169982.0,120.0,0.9988009333610535,0.9958374500274658,0.9957671761512756,0.9995664954185486,8.124763693128314,230.0,1773.0,10245.0,1773.0,0.7470936179161072,0.11482775956392288,0.11482775956392288,0.7399866580963135
18,0.017429513146144535,28219.0,128.0,169972.0,131.0,0.9986952543258667,0.9954845309257507,0.9953792095184326,0.999507486820221,7.030185987078954,230.0,1773.0,10245.0,1773.0,0.7470936179161072,0.11482775956392288,0.11482775956392288,0.7395054697990417
19,0.017576987302132304,28213.0,133.0,169967.0,137.0,0.9986404776573181,0.995307981967926,0.9951675534248352,0.9994693398475647,9.57197718393235,230.0,1773.0,10245.0,1773.0,0.7470936179161072,0.11482775956392288,0.11482775956392288,0.7046811580657959
20,0.014196966702183289,28220.0,127.0,169973.0,130.0,0.998705267906189,0.9955198168754578,0.9954144358634949,0.9996645450592041,8.821828085278709,230.0,1773.0,10245.0,1773.0,0.7470936179161072,0.11482775956392288,0.11482775956392288,0.739140510559082
